window_id,frame_start,frame_stop,frame_mid,cell_row,cell_col,x_center,y_center,mean_vx,mean_vy,mean_speed,mean_speed_sq,std_speed,active_fraction,alignment,direction_concentration,angular_sweep_std,angular_sweep_abs_mean,divergence,curl,neighbor_speed_contrast,neighbor_alignment_contrast,neighbor_angular_sweep_abs_diff,neighbor_direction_concentration_diff,cluster,cluster_probability,p_cluster_0,p_cluster_1,p_cluster_2,p_cluster_3
0,0,24,12,0,10,359.5,15.0,0.5394812822341919,0.037086278200149536,1.1911016702651978,3.3498928546905518,1.3896652460098267,0.21797912713472486,0.04180462658405304,0.9746802449226379,0.36741092801094055,0.35342860221862793,-0.007168144453316927,-0.004716458264738321,-0.038255608081817716,-0.23443417288362978,0.43246887922286986,0.5132717311382293,1,0.996908784837137,0.0,0.996908784837137,0.0030912151628631275,1.665957003754317e-16
0,0,24,12,0,11,394.0,15.0,-0.013054870069026947,-0.0083893071860075,0.4857710897922516,0.2556409537792206,0.14024041593074799,0.0141321044546851,0.029919592663645744,0.0,0.0,0.0,3.094355633947998e-05,0.00011775497841881588,-0.27567933003107703,-0.07067391090095043,0.628827174504598,-0.4373697539170583,3,0.9135325213821397,0.0,0.0002871485236838376,0.08618033009417685,0.9135325213821397
0,0,24,12,1,0,16.5,46.0,-0.006178379058837891,0.45709314942359924,0.5912790298461914,0.44990336894989014,0.31668993830680847,0.02790955091714105,0.6429924368858337,0.0,0.0,0.0,0.0015373647911474109,0.0011431833263486624,-0.26088636884232985,0.5843442589044571,1.1532755821943284,-0.40424361312761903,2,0.9985007097995046,0.0,9.151214715602216e-05,0.9985007097995046,0.0014077780533395389
0,0,24,12,1,1,50.5,46.0,-0.022860480472445488,0.031636763364076614,0.841900110244751,1.0901201963424683,0.6175146102905273,0.32507115749525617,0.05095518380403519,0.030506394803524017,1.14181649684906,2.1375443935394287,-0.002422828460112214,0.0019746713805943727,-0.18087290084076812,-0.12148020789027214,1.5482414830476046,-0.4391567274578847,3,0.9746326353251017,0.0,0.01894821739674133,0.006419147278157039,0.9746326353251017
0,0,24,12,1,2,85.0,46.0,0.14824292063713074,0.01875934563577175,0.8444063067436218,1.146440029144287,0.6583448648452759,0.4392857142857143,0.11288487166166306,0.6013558506965637,2.0862083435058594,1.5473240613937378,0.0023685700725764036,0.0023379602935165167,-0.5192414149641991,-0.05052330810576677,0.8257424253970385,-0.0009568361565470695,1,0.9983671647009248,0.0,0.9983671647009248,0.0016258179298333684,7.01736924202657e-06
0,0,24,12,1,3,119.5,46.0,-0.4040646255016327,0.13569560647010803,1.148924469947815,2.36569881439209,1.022580862045288,0.6467820999367488,0.30673250555992126,0.6117914915084839,1.0887037515640259,0.693927526473999,-0.013954631052911282,0.00278102932497859,-0.19669483602046967,0.06422886718064547,0.7302232468500733,0.08783254399895668,1,0.9957584575297729,0.0,0.9957584575297729,0.004241542453096162,1.7131134079255495e-11
0,0,24,12,1,4,153.5,46.0,-0.7466368675231934,0.054370004683732986,1.2630131244659424,2.8129525184631348,1.1035172939300537,0.45675205566097404,0.47121742367744446,0.9961193799972534,0.13715015351772308,0.11431293934583664,0.026875630021095276,-0.012110712006688118,-0.03679522126913071,0.2754843304865062,0.9520118869841099,0.5310766324400902,1,0.6002919778982585,0.0,0.6002919778982585,0.39970802210174156,7.779544006028718e-19
0,0,24,12,1,5,188.0,46.0,0.03811360150575638,0.08607460558414459,1.0108927488327026,1.675345778465271,0.8083574175834656,0.6157834101382489,0.07081329077482224,0.34899598360061646,2.092862367630005,1.7880420684814453,0.0011179198045283556,-0.009172697551548481,-0.30503905564546585,-0.17159073008224368,1.1691782558336854,-0.1439705416560173,1,0.9978388101308946,0.0,0.9978388101308946,0.00209508057940218,6.61092897030917e-05
0,0,24,12,1,6,222.5,46.0,-0.3711613714694977,0.04168441519141197,1.1967823505401611,2.712345600128174,1.1313962936401367,0.5701691967109425,0.17568659782409668,0.3593277633190155,0.8130968809127808,0.5364890098571777,0.0032681578304618597,-0.020025061443448067,-0.18965134769678116,0.0002971622161567211,0.6834750846028328,-0.09576156549155712,1,0.9978188352462817,0.0,0.9978188352462817,0.002173328518843569,7.836234874626454e-06
0,0,24,12,1,7,256.5,46.0,-0.1964043527841568,0.09924826771020889,1.4816465377807617,3.9845855236053467,1.3376506567001343,0.5141524351676154,0.14906813204288483,0.20368634164333344,0.7633541822433472,0.3616945743560791,0.012074760161340237,-0.014169462956488132,0.014849759638309479,-0.08761011157184839,0.637186212465167,-0.34604067355394363,1,0.991459161165673,0.0,0.991459161165673,0.008340837730536418,0.00020000110379046274
0,0,24,12,1,8,291.0,46.0,0.7482773065567017,0.2352091521024704,1.3795853853225708,4.26654577255249,1.5372995138168335,0.3866359447004608,0.2561753988265991,0.9467248320579529,0.5621370077133179,0.4993729591369629,0.007765296380966902,0.04115113988518715,-0.24868148565292358,-0.051294648088514805,0.46154541335999966,0.3956130351871252,1,0.9898440046997212,0.0,0.9898440046997212,0.010155995300271446,7.287803405520486e-15
0,0,24,12,1,9,325.5,46.0,1.055467963218689,0.031412865966558456,1.477872371673584,4.465750694274902,1.5105109214782715,0.2661685641998735,0.4141535758972168,0.9872861504554749,0.25037720799446106,0.20511651039123535,-0.00316406087949872,0.04121735692024231,0.07819587737321854,0.16470982925966382,0.6209961902350187,0.36812056228518486,1,0.7320960675609383,0.0,0.7320960675609383,0.2679039324390613,5.12441192236727e-17
0,0,24,12,1,10,359.5,46.0,0.14081992208957672,0.02324734814465046,0.6754881739616394,0.725372314453125,0.5187369585037231,0.2867647058823529,0.03538553789258003,0.337429016828537,1.444383144378662,1.533052921295166,-0.00024310177832376212,0.004236442968249321,-0.39620497822761536,-0.20757874171249568,1.25597632676363,-0.0778372548520565,1,0.6654069621777811,0.0,0.6654069621777811,0.020710152738750657,0.31388288508346823
0,0,24,12,1,11,394.0,46.0,0.003390863072127104,-0.09554197639226913,0.4177614152431488,0.18132375180721283,0.08245714753866196,0.02204301075268817,0.22459034621715546,0.0,0.0,0.0,0.0005969124031253159,0.0002815907937474549,-0.30432949066162107,0.14966716878116132,0.7040795087814331,-0.3379891276359558,3,0.9961361393567182,0.0,4.014518465488895e-05,0.003823715458627088,0.9961361393567182
0,0,24,12,2,0,16.5,77.5,-0.001194866606965661,0.01250487845391035,0.8328825235366821,1.771257758140564,1.0380580425262451,0.09505208333333333,0.10078413039445877,0.007184010464698076,0.0,3.127224922180176,-0.0030169719830155373,-0.0015397004317492247,-0.6688688516616821,-0.1971714898943901,2.5377326726913454,-0.5902702200226486,3,0.9953439726461406,0.0,0.00020293514933608504,0.004453092204523416,0.9953439726461406
0,0,24,12,2,1,50.5,77.5,-0.06579441577196121,-0.9595407247543335,1.696373701095581,11.143207550048828,2.8749823570251465,0.1717218137254902,0.06943067163228989,0.9882861375808716,0.0,0.3064216375350952,-0.010417778044939041,-0.027135973796248436,-0.059649355709552765,-0.18558828067034483,1.1024036705493927,0.5981164308614098,1,0.98124342058453,0.0,0.98124342058453,0.01875657941547029,7.613986687609393e-18
0,0,24,12,2,2,85.0,77.5,-0.0630326196551323,-1.0671446323394775,2.575972557067871,16.390636444091797,3.123300075531006,0.4498511904761905,0.20839440822601318,0.1652374565601349,2.0032598972320557,1.5176267623901367,-0.020877161994576454,0.04787248745560646,0.6879077926278114,0.02428560983389616,0.5858594477176666,-0.382413468323648,1,0.7023475424942749,0.0,0.7023475424942749,0.29765233603380264,1.2147192260215284e-07
0,0,24,12,2,3,119.5,77.5,-0.25133103132247925,1.2165330648422241,2.3377037048339844,9.277344703674316,1.9525587558746338,0.40027573529411764,0.27106213569641113,0.5282222032546997,1.360259771347046,1.0698890686035156,-0.0041352324187755585,-0.013888901099562645,0.3473939970135689,0.04072941746562719,0.3458749959245324,0.0709457416087389,1,0.8954035676974039,0.0,0.8954035676974039,0.10459643000943454,2.2931611914692247e-09
0,0,24,12,2,4,153.5,77.5,0.5178621411323547,0.19634805619716644,1.6318035125732422,3.7376935482025146,1.0367789268493652,0.6310125612745098,0.26473963260650635,0.40152040123939514,1.54291570186615,1.146963357925415,0.022751163691282272,-0.0031421177554875612,-0.04570356011390686,0.01567330677062273,0.3630983391776681,-0.09493753127753735,1,0.9962442126018496,0.0,0.9962442126018496,0.003755786976770725,4.213796902446087e-10
0,0,24,12,2,5,188.0,77.5,0.199132040143013,0.5196703672409058,1.568935751914978,4.5085344314575195,1.43072509765625,0.5884300595238096,0.17097491025924683,0.3305956721305847,1.5625791549682617,1.3123741149902344,-0.010342749767005444,-0.0005559350829571486,0.229763463139534,-0.06059818807989359,0.562668458558619,-0.07915705256164074,1,0.9963783227264305,0.0,0.9963783227264305,0.003621139258978004,5.380145917955315e-07
0,0,24,12,2,6,222.5,77.5,-0.05138573423027992,0.07645347714424133,0.6721410155296326,0.5917524695396423,0.37413761019706726,0.6016773897058824,0.11663313210010529,0.11875486373901367,2.3467793464660645,2.2962985038757324,-0.0030558351427316666,0.0019856279250234365,-0.4247548431158066,-0.07344711292535067,1.1173491328954697,-0.2552634458988905,1,0.994551725081962,0.0,0.994551725081962,0.004739522390803269,0.0007087525272347524
0,0,24,12,2,7,256.5,77.5,-0.09601151198148727,0.1364935338497162,0.6632089614868164,0.5690999627113342,0.35951897501945496,0.5854779411764706,0.1921108514070511,0.6137611269950867,1.682456612586975,1.3882485628128052,-0.0028747147880494595,-0.007319716736674309,-0.27543429285287857,0.022813153453171253,0.5451184213161469,0.24492347799241543,1,0.9985858365720899,0.0,0.9985858365720899,0.0014140631377316383,1.0029017866142138e-07
0,0,24,12,2,8,291.0,77.5,-0.056668415665626526,0.0773845836520195,0.7559281587600708,0.7320537567138672,0.4007822275161743,0.7043154761904762,0.0857362374663353,0.347232848405838,1.919735312461853,1.6437617540359497,-0.005947874393314123,-0.0034311525523662567,-0.22016996890306473,-0.15519234165549278,0.8002732694149017,-0.17841761372983456,1,0.9984856522864026,0.0,0.9984856522864026,0.0015103196475506938,4.028066046973735e-06
0,0,24,12,2,9,325.5,77.5,-0.2336127907037735,0.024596912786364555,0.6530517339706421,0.5733659863471985,0.3832615613937378,0.25199142156862747,0.2885950207710266,0.0,0.0,0.0,-0.00011291185364825651,0.0005031508626416326,-0.282561756670475,0.03914219932630658,1.1164985075592995,-0.6281039454042912,3,0.9554551617969853,0.0,0.026291250860392648,0.018253587342622092,0.9554551617969853
0,0,24,12,2,10,359.5,77.5,-0.019359907135367393,-0.17440001666545868,0.7405290603637695,0.7464416027069092,0.4450374245643616,0.43240655637254904,0.20440229773521423,0.3778363764286041,1.9526137113571167,1.6339160203933716,-0.008344798348844051,-0.0010180617682635784,0.014364693313837051,-0.08283893903717399,1.1549829170107841,0.016399424523115158,1,0.9926999097780653,0.0,0.9926999097780653,0.004294597652621747,0.003005492569312795
0,0,24,12,2,11,394.0,77.5,-0.007646281272172928,-0.03682906925678253,0.5175645351409912,0.3057570457458496,0.19463804364204407,0.028459821428571428,0.06310383230447769,0.0,0.0,0.0,-0.000617293524555862,0.0005053838831372559,-0.1005944430828094,-0.22821893617510797,0.7840771317481995,-0.32038781642913816,3,0.9749169612735881,0.0,0.00016404347999281787,0.024918995246418982,0.9749169612735881
0,0,24,12,3,0,16.5,109.0,0.0017242603935301304,-0.9120280146598816,1.95857834815979,8.349822998046875,2.1245694160461426,0.010910815939278937,0.43419355154037476,1.0,0.0,0.0,0.0015203903894871473,-0.00227935123257339,0.6973793685436249,-0.035309350490570046,0.78742835521698,0.6072102463804185,2,0.9570728752863484,0.0,0.042927124713651385,0.9570728752863484,6.542216586757439e-20
0,0,24,12,3,1,50.5,109.0,-0.19448459148406982,-1.4899489879608154,2.420625686645508,16.281261444091797,3.2282862663269043,0.038938962681846934,0.2922062575817108,0.9684786200523376,0.0,0.5034952163696289,0.0027461196295917034,-0.012231995351612568,0.22563661262392998,-0.12643382139503956,0.8408263325691223,0.6046432502917014,2,0.8955446631115964,0.0,0.1044553368884036,0.8955446631115964,1.8424606789987483e-19
0,0,24,12,3,2,85.0,109.0,-1.0571061372756958,-1.998515248298645,3.9825398921966553,38.31013488769531,4.738091468811035,0.25879416282642087,0.19774077832698822,0.3485953211784363,1.4210084676742554,1.2117005586624146,0.006087531801313162,0.02564142271876335,1.6781816333532333,-0.11733617540448904,0.45063136518001556,-0.10332182794809341,2,0.9999660471219942,0.0,3.3952878005184544e-05,0.9999660471219942,5.796501403170898e-16
0,0,24,12,3,3,119.5,109.0,-0.32508549094200134,-0.09532241523265839,1.832044243812561,4.716954708099365,1.1664339303970337,0.8075585072738773,0.17185798287391663,0.30397137999534607,1.4705623388290405,1.283065915107727,0.016613835468888283,0.004943489097058773,-0.9459332823753357,-0.05049383454024792,0.1657017394900322,-0.01867678575217724,1,0.996051660260247,0.0,0.996051660260247,0.003948339739593309,1.599067536127859e-13
0,0,24,12,3,4,153.5,109.0,0.15240360796451569,0.28276321291923523,2.6437735557556152,9.86743450164795,1.6964362859725952,0.482764073371284,0.10909414291381836,0.22962041199207306,1.2490917444229126,0.9916620850563049,-0.018830200657248497,0.05022656172513962,0.7618075907230377,-0.08884106937330216,0.28435832262039185,-0.11390221351757646,1,0.6165349420034304,0.0,0.6165349420034304,0.38346493012617683,1.278703929598453e-07
0,0,24,12,3,5,188.0,109.0,0.07422100007534027,0.7670161128044128,1.6147689819335938,5.231058120727539,1.6197466850280762,0.3719278033794163,0.42077821493148804,0.6223469376564026,1.1339244842529297,0.9028304815292358,0.01316040474921465,-0.030204594135284424,0.03036409616470337,0.24152487714309245,0.481421135365963,0.3252714197151363,1,0.9099177121709372,0.0,0.9099177121709372,0.09008228728108549,5.479771360904296e-10
0,0,24,12,3,6,222.5,109.0,0.05971260368824005,0.13459397852420807,0.6802030205726624,0.7829601764678955,0.5659363269805908,0.4751739405439595,0.22362235188484192,0.2013360559940338,1.1722041368484497,1.4845167398452759,-0.0002032389456871897,-0.00935715064406395,-0.4231024757027626,0.018609279883094132,0.3685118108987808,-0.2482368522323668,1,0.9857639322495362,0.0,0.9857639322495362,0.006918039761131491,0.007318027989332216
0,0,24,12,3,7,256.5,109.0,-0.011398921720683575,0.07457161694765091,0.5587285161018372,0.38405823707580566,0.268105685710907,0.3902593295382669,0.117587611079216,0.31209659576416016,1.1117956638336182,1.6573994159698486,0.00047980426461435854,0.0002800533839035779,-0.18619443476200104,-0.09336628299206495,0.4444064125418663,-0.18004579097032547,1,0.808346383570308,0.0,0.808346383570308,0.006967373029330456,0.18468624340036138
0,0,24,12,3,8,291.0,109.0,-0.14434780180454254,0.1497473120689392,0.7841310501098633,0.7767187356948853,0.4023149609565735,0.7798771121351766,0.22987212240695953,0.46154189109802246,1.6836621761322021,1.323472499847412,-0.003938538022339344,-0.001108751748688519,0.08579209446907043,0.044420504942536354,0.3574698939919472,0.00987018272280693,1,0.9981890664501122,0.0,0.9981890664501122,0.0018109334655348468,8.435283708672923e-11
0,0,24,12,3,9,325.5,109.0,-0.20773908495903015,-0.09150074422359467,0.8105604648590088,0.9104846119880676,0.50346440076828,0.49778621125869704,0.27986592054367065,0.6801067590713501,1.5984917879104614,1.3398786783218384,0.0019650296308100224,-0.005576672498136759,0.05569244921207428,0.018845245242118835,0.46750418841838837,0.19281510263681412,1,0.9963415416563058,0.0,0.9963415416563058,0.0036584518924543123,6.4512398864947476e-09
0,0,24,12,3,10,359.5,109.0,0.10863470286130905,-0.5764036774635315,0.8608132600784302,1.196811556816101,0.6751385927200317,0.3305660974067046,0.49003148078918457,0.8866736888885498,0.8904187083244324,0.7534167170524597,0.01027288381010294,0.003194966819137335,0.2340017482638359,0.1559054497629404,0.6217219829559326,0.6075996346771717,1,0.6012367868100156,0.0,0.6012367868100156,0.3987632131899601,2.400493843849807e-14
0,0,24,12,3,11,394.0,109.0,-0.028513329103589058,0.1672002375125885,0.3962029814720154,0.16904766857624054,0.10986749827861786,0.008602150537634409,0.502204179763794,0.0,0.0,0.0,0.0012678897473961115,-0.00046353432117030025,-0.2698555707931518,0.10653416365385054,0.6119733929634095,-0.436096328496933,3,0.6186183769426871,0.0,0.00026372620996936583,0.3811178968473434,0.6186183769426871
0,0,24,12,4,0,16.5,140.0,-0.00018813004135154188,-0.47723639011383057,0.47724369168281555,0.24784721434116364,0.14172379672527313,0.00043485135989879825,0.9999828934669495,0.0,0.0,0.0,-0.00037281023105606437,-0.0006135120638646185,-1.2668209671974182,0.4991193234920501,0.40926213264465333,-0.4480970144271851,2,0.9999999998326725,0.0,1.673274039174508e-10,0.9999999998326725,2.3875727373264655e-16
0,0,24,12,4,1,50.5,140.0,0.031775884330272675,-0.83382648229599,0.8788692951202393,1.284923791885376,0.7158998847007751,0.02075426944971537,0.8851105570793152,0.0,0.0,0.0,-0.00011412488674977794,0.0006615756428800523,-1.7557918429374695,0.4437600392848253,0.747686505317688,-0.4202476106584072,2,0.9999999210124986,0.0,7.897889290607608e-08,0.9999999210124986,8.608440806236182e-12
0,0,24,12,4,2,85.0,140.0,-1.535980463027954,-1.97282874584198,5.157452583312988,36.86881637573242,3.204606056213379,0.05180491551459293,0.4534836411476135,0.4013800323009491,0.9183962941169739,1.1764800548553467,-0.00034141913056373596,-0.02158217504620552,2.715495988726616,0.12630280293524265,0.4384261667728424,0.004800222814083099,2,0.9999999999924265,0.0,7.573144686818152e-12,0.9999999999924265,1.2264038563286781e-29
0,0,24,12,4,3,119.5,140.0,0.13014787435531616,0.03165964037179947,1.5358242988586426,5.422920227050781,1.750475287437439,0.5752292852624921,0.16906997561454773,0.25976136326789856,1.355268120765686,1.437243103981018,0.005374379921704531,-0.01014214102178812,-1.457610383629799,-0.04942355211824179,0.2930924817919731,-0.07082384545356035,1,0.9956016800869433,0.0,0.9956016800869433,0.004395600438813119,2.7194742435877335e-06
0,0,24,12,4,4,153.5,140.0,-0.37140458822250366,-0.07318929582834244,2.358750104904175,8.939706802368164,1.8373905420303345,0.6324320050600886,0.10522982478141785,0.24684813618659973,1.4110828638076782,1.4013073444366455,-0.004162746947258711,0.013990696519613266,0.3876315951347351,-0.10226415179204196,0.31891385465860367,-0.10155498562380672,1,0.9508629787640371,0.0,0.9508629787640371,0.04913701996091723,1.2750452125168542e-09
0,0,24,12,4,5,188.0,140.0,0.10804656893014908,0.16858629882335663,2.1758971214294434,7.649359226226807,1.7072875499725342,0.6830645161290323,0.009769021533429623,0.05491491034626961,1.7424691915512085,1.4768266677856445,-0.009578803554177284,0.01376301422715187,0.5463182106614113,-0.21226101089268923,0.3398457244038582,-0.31783034931868315,1,0.8803271167318616,0.0,0.8803271167318616,0.11967287734945155,5.9186862527611645e-09
0,0,24,12,4,6,222.5,140.0,0.35410016775131226,0.36563584208488464,0.9437350034713745,1.5930818319320679,0.8381204605102539,0.4928842504743833,0.43396368622779846,0.7930136919021606,0.9538844227790833,0.8415968418121338,-0.018195103853940964,0.0018386701121926308,-0.1955544799566269,0.25183637731242925,0.44038864970207214,0.40740283904597163,1,0.9345256716028046,0.0,0.9345256716028046,0.06547432839691784,2.7771262822683847e-13
0,0,24,12,4,7,256.5,140.0,-0.017255105078220367,0.13767899572849274,0.6290286183357239,0.5521078109741211,0.39551326632499695,0.49711416824794435,0.17828714847564697,0.7510994672775269,1.037522792816162,1.0217937231063843,0.002294569043442607,0.007528568617999554,-0.20243719220161438,-0.020148140378296375,0.2916968986392021,0.32109412737190723,1,0.9985615570760352,0.0,0.9985615570760352,0.0014384379943977418,4.9295670289313924e-09
0,0,24,12,4,8,291.0,140.0,0.0528857484459877,0.21171508729457855,0.8310077786445618,0.9372798800468445,0.49669498205184937,0.8181643625192012,0.2274056226015091,0.6503991484642029,1.0220556259155273,0.9820535778999329,0.006734724156558514,-0.011668877676129341,0.053954169154167175,0.04147598799318075,0.28735335171222687,0.18926839157938957,1,0.9962208623020326,0.0,0.9962208623020326,0.003779137697584388,3.8306194432741846e-13
0,0,24,12,4,9,325.5,140.0,-0.03500036895275116,0.05230291932821274,0.6851974129676819,0.628810703754425,0.39914312958717346,0.599106578115117,0.11402452737092972,0.25867772102355957,1.3722249269485474,1.1656819581985474,0.004901731852442026,-0.006908763200044632,-0.19154810160398483,-0.21768347918987274,0.3419603854417801,-0.41204070672392845,1,0.9970403137794308,0.0,0.9970403137794308,0.002440533073509002,0.000519153147060054
0,0,24,12,4,10,359.5,140.0,-0.05899696797132492,0.40641647577285767,0.7282856702804565,0.8581150770187378,0.5724639892578125,0.3321078431372549,0.4480980932712555,0.915971577167511,0.7883879542350769,0.6725342273712158,0.012142960913479328,0.0006821594433858991,-0.030919969081878662,0.06118736509233713,0.5410869792103767,0.4604833833873272,1,0.7973581363595337,0.0,0.7973581363595337,0.20264186364044032,2.6239101339220357e-14
0,0,24,12,4,11,394.0,140.0,0.0005657707806676626,0.3502137064933777,0.4831002354621887,0.2808399498462677,0.21783961355686188,0.039592933947772656,0.772714376449585,0.0,0.0,0.0,0.0009267440182156861,-0.003284073667600751,-0.2848973870277405,0.36159555017948153,0.8041046261787415,-0.6393465220928192,2,0.9999972365326723,0.0,2.6376696010739095e-06,0.9999972365326723,1.2579772681496855e-07
0,0,24,12,5,0,16.5,171.5,0.1746889352798462,0.26615071296691895,0.45456168055534363,0.21835285425186157,0.1082892045378685,0.018956801470588234,0.6559824347496033,0.0,0.0,0.0,0.0005717325257137418,0.0005393011379055679,-0.8401740193367004,0.12591179907321925,0.752729868888855,-0.18507373631000518,2,0.9992047190156246,0.0,4.100205756987094e-05,0.9992047190156246,0.0007542789268054555
0,0,24,12,5,1,50.5,171.5,-0.3398127257823944,0.5289538502693176,3.007688283920288,16.302194595336914,2.693697452545166,0.17685355392156862,0.23682504892349243,0.27200645208358765,1.4449620246887207,1.5428154468536377,0.010981021448969841,-9.90909684333019e-05,1.252768263220787,-0.24596742819994688,0.7718415409326553,0.09140546061098576,2,0.9929068665106766,0.0,0.007092855931567686,0.9929068665106766,2.7755775556712547e-07
0,0,24,12,5,2,85.0,171.5,-0.5708943009376526,0.8254038095474243,3.6185989379882812,20.63433265686035,2.7459194660186768,0.2593377976190476,0.2603895366191864,0.371520459651947,1.7221177816390991,1.547000765800476,0.009505865164101124,-0.0021750773303210735,1.560436636209488,-0.09024842362850904,0.5181137174367905,0.07512375712394714,2,0.9991533184585857,0.0,0.000846681541261384,0.9991533184585857,1.526348612076377e-13
0,0,24,12,5,3,119.5,171.5,-0.05268775671720505,0.6798950433731079,2.2594621181488037,7.894906997680664,1.6702508926391602,0.7958409926470589,0.40424656867980957,0.6483048796653748,0.9994866251945496,0.6579611301422119,0.003533019684255123,0.015718575567007065,-0.024066239595413208,0.23698107711970806,0.6922246962785721,0.4134102640673518,1,0.8302279844444527,0.0,0.8302279844444527,0.1697720155555472,2.0839511379989717e-22
0,0,24,12,5,4,153.5,171.5,-0.1284397542476654,-0.32349786162376404,2.094856023788452,6.9889912605285645,1.6126282215118408,0.8702895220588235,0.04590574651956558,0.09444104880094528,1.9725555181503296,1.7709437608718872,-0.013612056151032448,-0.019194385036826134,0.40287211537361145,-0.14595807332079858,0.6186940893530846,-0.2321137343533337,1,0.9740086504378109,0.0,0.9740086504378109,0.02599134956217854,1.0909045582334089e-14
